Veldnaam;Veldnaam_export;In_gebruik;Veldtype;p_na;lower;upper;pattern;Uniek;Percentages;Distribution;Opmerkingen
UITDAGINGINZET_02;UITDAGINGINZET_02;TRUE;numeric;15,32846715;1;5;NA;FALSE;4: (45.6%) | 5: (16.7%) | 3: (15.5%) | 2: ( 5.8%) | 1: (16.5%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.84  | stdev = 0.864;
UITDAGINGINZET_03;UITDAGINGINZET_03;TRUE;numeric;15,32846715;1;5;NA;FALSE;4: (47.0%) | 5: (20.3%) | 3: (11.8%) | 2: ( 4.6%) | 1: (16.3%);Q1 = 4  | median = 4  | Q3 =  4  | mean = 3.96  | stdev = 0.837;
UITDAGINGINZET_04;UITDAGINGINZET_04;TRUE;numeric;15,32846715;1;5;NA;FALSE;4: (37.1%) | 3: (20.9%) | 5: (18.7%) | 2: ( 6.8%) | 1: (16.5%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.77  | stdev = 0.929;
UITDAGINGINZET_05;UITDAGINGINZET_05;TRUE;numeric;15,46118115;1;5;NA;FALSE;4: (38.9%) | 3: (26.1%) | 5: (11.0%) | 2: ( 7.6%) | 1: (16.3%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.61  | stdev = 0.861;
UITDAGINGINZET_06;UITDAGINGINZET_06;TRUE;numeric;15,46118115;1;5;NA;FALSE;4: (40%) | 3: (20%) | 5: (17%) | 2: ( 6%) | 1: (17%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.76  | stdev = 0.923;
UITDAGINGINZET_07;UITDAGINGINZET_07;TRUE;numeric;15,46118115;1;5;NA;FALSE;4: (46%) | 5: (19%) | 3: (16%) | 2: ( 3%) | 1: (17%);Q1 = 4  | median = 4  | Q3 =  4  | mean = 3.93  | stdev = 0.814;
INTERNATIONALEASPECTEN_THEMA;INTERNATIONALEASPECTEN_THEMA;TRUE;numeric;9,157266092;1;5;NA;FALSE;4: (17.2%) | 3.33333333333333: (12.5%) | 3: (11.6%) | 5: (11.1%) | 3.66666666666667: (10.4%) | 4.33333333333333: ( 9.1%) | 4.66666666666667: ( 6.2%) | 2.66666666666667: ( 5.1%) | 2.33333333333333: ( 3.5%) | Other: (13.3%);Q1 = 3  | median = 3.66666666666667  | Q3 =  4.33333333333333  | mean = 3.7  | stdev = 0.855;
INTERNATIONALEASPECTEN_01;INTERNATIONALEASPECTEN_01;TRUE;numeric;9,157266092;1;5;NA;FALSE;4: (33.2%) | 3: (25.7%) | 5: (23.1%) | 2: ( 6.7%) | 1: (11.3%);Q1 = 3  | median = 4  | Q3 =  5  | mean = 3.75  | stdev = 0.991;
INTERNATIONALEASPECTEN_02;INTERNATIONALEASPECTEN_02;TRUE;numeric;9,157266092;1;5;NA;FALSE;4: (31.9%) | 3: (28.3%) | 5: (22.0%) | 2: ( 6.7%) | 1: (11.1%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.72  | stdev = 0.981;
INTERNATIONALEASPECTEN_03;INTERNATIONALEASPECTEN_03;TRUE;numeric;9,157266092;1;5;NA;FALSE;4: (29.5%) | 3: (27.3%) | 5: (21.6%) | 2: ( 8.6%) | 1: (12.9%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.62  | stdev = 1.07;
INTERNATIONALESTUDENTEN_SELECTIE;INTERNATIONALESTUDENTEN_SELECTIE;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
INTERNATIONALESTUDENTEN_THEMA;INTERNATIONALESTUDENTEN_THEMA;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
INTERNATIONALESTUDENTEN_01;INTERNATIONALESTUDENTEN_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
INTERNATIONALESTUDENTEN_02;INTERNATIONALESTUDENTEN_02;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
INTERNATIONALESTUDENTEN_03;INTERNATIONALESTUDENTEN_03;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
INTERNATIONALESTUDENTEN_04;INTERNATIONALESTUDENTEN_04;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
INTERNATIONALESTUDENTEN_05;INTERNATIONALESTUDENTEN_05;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STRUCTUURSAMENHANG_THEMA;STRUCTUURSAMENHANG_THEMA;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STRUCTUURSAMENHANG_01;STRUCTUURSAMENHANG_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STRUCTUURSAMENHANG_02;STRUCTUURSAMENHANG_02;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
VERDIEPENDLEREN_THEMA;VERDIEPENDLEREN_THEMA;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
VERDIEPENDLEREN_01;VERDIEPENDLEREN_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
VERDIEPENDLEREN_02;VERDIEPENDLEREN_02;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
VERDIEPENDLEREN_03;VERDIEPENDLEREN_03;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
VERDIEPENDLEREN_04;VERDIEPENDLEREN_04;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
REFLECTIE_THEMA;REFLECTIE_THEMA;TRUE;numeric;9,9535501;1;5;NA;FALSE;4: ( 9.6%) | 3.85714285714286: ( 8.4%) | 3.42857142857143: ( 7.5%) | 3.28571428571429: ( 7.1%) | 3.71428571428571: ( 6.8%) | 3.57142857142857: ( 6.6%) | 3: ( 5.8%) | 3.14285714285714: ( 5.8%) | 4.14285714285714: ( 5.4%) | Other: (37.0%);Q1 = 3.14285714285714  | median = 3.57142857142857  | Q3 =  4  | mean = 3.54  | stdev = 0.649;
REFLECTIE_01;REFLECTIE_01;TRUE;numeric;9,489051095;1;5;NA;FALSE;4: (37%) | 3: (28%) | 2: (12%) | 5: (11%) | 1: (12%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.47  | stdev = 0.97;
REFLECTIE_02;REFLECTIE_02;TRUE;numeric;9,489051095;1;5;NA;FALSE;4: (36.8%) | 3: (31.3%) | 2: (11.6%) | 5: ( 7.9%) | 1: (12.4%);Q1 = 3  | median = 3  | Q3 =  4  | mean = 3.39  | stdev = 0.929;
REFLECTIE_03;REFLECTIE_03;TRUE;numeric;9,489051095;1;5;NA;FALSE;4: (31%) | 3: (22%) | 2: (15%) | 5: (11%) | 1: (20%);Q1 = 2  | median = 3  | Q3 =  4  | mean = 3.2  | stdev = 1.2;
REFLECTIE_04;REFLECTIE_04;TRUE;numeric;9,489051095;1;5;NA;FALSE;4: (39%) | 3: (25%) | 5: (16%) | 2: ( 9%) | 1: (12%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.61  | stdev = 0.982;
REFLECTIE_05;REFLECTIE_05;TRUE;numeric;9,9535501;1;5;NA;FALSE;4: (48.6%) | 3: (23.2%) | 5: (13.2%) | 2: ( 4.4%) | 1: (10.6%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.77  | stdev = 0.782;
REFLECTIE_06;REFLECTIE_06;TRUE;numeric;9,9535501;1;5;NA;FALSE;4: (45.9%) | 3: (25.2%) | 5: (13.8%) | 2: ( 4.2%) | 1: (10.9%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.75  | stdev = 0.807;
REFLECTIE_07;REFLECTIE_07;TRUE;numeric;9,9535501;1;5;NA;FALSE;4: (44%) | 3: (28%) | 5: (10%) | 2: ( 6%) | 1: (11%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.62  | stdev = 0.831;
AFSTANDSONDERWIJS_SELECTIE;AFSTANDSONDERWIJS_SELECTIE;TRUE;numeric;5,97213006;1;3;NA;FALSE;3: (61%) | 2: (25%) | 1: (14%);Q1 = 2  | median = 3  | Q3 =  3  | mean = 2.56  | stdev = 0.641;
AFSTANDSONDERWIJS_THEMA;AFSTANDSONDERWIJS_THEMA;TRUE;numeric;67,02057067;1;5;NA;FALSE;3.8: ( 4.8%) | 3.6: ( 4.0%) | 3: ( 3.7%) | 4: ( 3.5%) | 3.2: ( 2.7%) | 3.4: ( 2.7%) | 2.8: ( 1.9%) | 4.2: ( 1.8%) | 4.4: ( 1.5%) | Other: (73.5%);Q1 = 3  | median = 3.6  | Q3 =  4  | mean = 3.46  | stdev = 0.728;
AFSTANDSONDERWIJS_01;AFSTANDSONDERWIJS_01;TRUE;numeric;66,88785667;1;5;NA;FALSE;4: (16.6%) | 3: ( 8.4%) | 5: ( 4.3%) | 2: ( 3.1%) | 1: (67.7%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.62  | stdev = 0.909;
AFSTANDSONDERWIJS_02;AFSTANDSONDERWIJS_02;TRUE;numeric;66,88785667;1;5;NA;FALSE;4: (13.5%) | 3: (10.2%) | 2: ( 4.2%) | 5: ( 3.6%) | 1: (68.5%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.4  | stdev = 1;
AFSTANDSONDERWIJS_03;AFSTANDSONDERWIJS_03;TRUE;numeric;66,88785667;1;5;NA;FALSE;4: (16.1%) | 3: ( 8.6%) | 5: ( 4.8%) | 2: ( 3.0%) | 1: (67.6%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.64  | stdev = 0.913;
AFSTANDSONDERWIJS_04;AFSTANDSONDERWIJS_04;TRUE;numeric;67,02057067;1;5;NA;FALSE;4: (13.0%) | 3: ( 9.6%) | 2: ( 5.6%) | 5: ( 3.4%) | 1: (68.4%);Q1 = 3  | median = 3  | Q3 =  4  | mean = 3.34  | stdev = 1.01;
AFSTANDSONDERWIJS_05;AFSTANDSONDERWIJS_05;TRUE;numeric;67,02057067;1;5;NA;FALSE;3: (14.3%) | 4: (11.1%) | 2: ( 2.9%) | 5: ( 2.6%) | 1: (69.2%);Q1 = 3  | median = 3  | Q3 =  4  | mean = 3.27  | stdev = 0.964;
STUDIEFACILITEITEN_THEMA;STUDIEFACILITEITEN_THEMA;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIEFACILITEITEN_01;STUDIEFACILITEITEN_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIEFACILITEITEN_02;STUDIEFACILITEITEN_02;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIEFACILITEITEN_03;STUDIEFACILITEITEN_03;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIEFACILITEITEN_04;STUDIEFACILITEITEN_04;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIEFACILITEITEN_05;STUDIEFACILITEITEN_05;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIEFACILITEITEN_06;STUDIEFACILITEITEN_06;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIEFACILITEITEN_07;STUDIEFACILITEITEN_07;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
MEDEZEGGENSCHAP_THEMA;MEDEZEGGENSCHAP_THEMA;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
MEDEZEGGENSCHAP_01;MEDEZEGGENSCHAP_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
MEDEZEGGENSCHAP_02;MEDEZEGGENSCHAP_02;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
GELIJKEBEHANDELING_THEMA;GELIJKEBEHANDELING_THEMA;TRUE;numeric;93,76244194;1;5;NA;FALSE;4: ( 1.06%) | 3.8: ( 0.86%) | 5: ( 0.73%) | 3.6: ( 0.60%) | 3.4: ( 0.46%) | 4.2: ( 0.46%) | 3: ( 0.40%) | 3.2: ( 0.40%) | 4.4: ( 0.33%) | Other: (94.69%);Q1 = 3.4  | median = 3.8  | Q3 =  4.2  | mean = 3.83  | stdev = 0.784;
GELIJKEBEHANDELING_01;GELIJKEBEHANDELING_01;TRUE;numeric;93,76244194;1;5;NA;FALSE;4: ( 2.65%) | 5: ( 1.73%) | 3: ( 1.46%) | 2: ( 0.27%) | 1: (93.90%);Q1 = 3  | median = 4  | Q3 =  5  | mean = 3.89  | stdev = 0.933;
GELIJKEBEHANDELING_02;GELIJKEBEHANDELING_02;TRUE;numeric;93,76244194;1;5;NA;FALSE;4: ( 3.1%) | 3: ( 1.5%) | 5: ( 1.1%) | 2: ( 0.4%) | 1: (93.9%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.73  | stdev = 0.894;
GELIJKEBEHANDELING_03;GELIJKEBEHANDELING_03;TRUE;numeric;93,76244194;1;5;NA;FALSE;4: ( 2.79%) | 5: ( 2.19%) | 3: ( 0.80%) | 2: ( 0.33%) | 1: (93.90%);Q1 = 4  | median = 4  | Q3 =  5  | mean = 4.05  | stdev = 0.943;
GELIJKEBEHANDELING_04;GELIJKEBEHANDELING_04;TRUE;numeric;93,76244194;1;5;NA;FALSE;4: ( 2.59%) | 5: ( 1.66%) | 3: ( 1.53%) | 1: ( 0.27%) | 2: (93.96%);Q1 = 3  | median = 4  | Q3 =  5  | mean = 3.83  | stdev = 1;
GELIJKEBEHANDELING_05;GELIJKEBEHANDELING_05;TRUE;numeric;93,76244194;1;5;NA;FALSE;3: ( 2.3%) | 4: ( 2.3%) | 5: ( 1.2%) | 1: ( 0.2%) | 2: (94.0%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.66  | stdev = 0.934;
FLEXIBILITEIT_THEMA;FLEXIBILITEIT_THEMA;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
FLEXIBILITEIT_01;FLEXIBILITEIT_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
FLEXIBILITEIT_02;FLEXIBILITEIT_02;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
FLEXIBILITEIT_03;FLEXIBILITEIT_03;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
KUNSTONDERWIJS_THEMA;KUNSTONDERWIJS_THEMA;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
KUNSTONDERWIJS_01;KUNSTONDERWIJS_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
KUNSTONDERWIJS_02;KUNSTONDERWIJS_02;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
KUNSTONDERWIJS_03;KUNSTONDERWIJS_03;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
KUNSTONDERWIJS_04;KUNSTONDERWIJS_04;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
KUNSTONDERWIJS_05;KUNSTONDERWIJS_05;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONLINEONDERWIJS_THEMA;ONLINEONDERWIJS_THEMA;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONLINEONDERWIJS_01;ONLINEONDERWIJS_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONLINEONDERWIJS_02;ONLINEONDERWIJS_02;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONLINEONDERWIJS_03;ONLINEONDERWIJS_03;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONLINEONDERWIJS_04;ONLINEONDERWIJS_04;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
TOESTEMMINGSVRAAG;TOESTEMMINGSVRAAG;TRUE;numeric;10,4844061;1;2;NA;FALSE;1: (74%) | 2: (26%);Q1 = 1  | median = 1  | Q3 =  1  | mean = 1.17  | stdev = 0.378;
Indicator_BM;Indicator_BM;TRUE;numeric;0;0;1;NA;FALSE;1: (99.2%) | 0: ( 0.8%);Q1 = 1  | median = 1  | Q3 =  1  | mean = 0.992  | stdev = 0.0889;
