Veldnaam;Veldnaam_export;In_gebruik;Veldtype;p_na;lower;upper;pattern;Uniek;Percentages;Distribution;Opmerkingen
NAE_Achteraf_niet_studeren;v31e;TRUE;subset;97,991071428571431;NA;NA;NA;FALSE;achteraf gezien was één van mijn belangrijke drijfveren om een wo-master te starten het toetsen en bewijzen van mijn intelligentie. waar ik achter ben gekomen is dat dit met mijn hbo bachelor ook al prima zat.  nu ik mijn wo master heb ben ik heel blij ermee, aangezien het mij heeft gebracht waar ik nu ben. echter, de combinatie met een baan, een kind en corona pandemie heeft de opleiding meer energie gekost dan vooraf had gedacht.: ( 0.11%) | because it was not useful for my kid career: ( 0.11%) | because professional experience is way more relevant. i would have chosen to enter the job market earlier.: ( 0.11%) | carriere: ( 0.11%) | daarom: ( 0.11%) | de opleiding is te moeilijk om je eind doel te bereiken op de arbeidsmarkt: ( 0.11%) | geen toegevoegde waarde voor carriere: ( 0.11%) | het volgen van de master in de corona periode heeft ertoe geleid dat de kwaliteit van onderwijs minder was en het contact met mede studenten bijna tot niet aanwezig was. dit heeft ertoe geleid dat er minder kennis is vergaart. in plaats van het volgen van de master had ook werkervaring opgedaan kinnen worden waarmee meer toegepaste kennis opgedaan had kunnen worden: ( 0.11%) | het was veel te intensief (nagenoeg onmenselijk) om werk en studie tijdens de pandemie met een gezinsleven te combineren.: ( 0.11%) | Other: (99.00%);NA;
NAE_Aanraden;v32;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Ja, ik denk het wel: (40.5%) | Ja, zeker wel: (32.8%) | Misschien: (17.9%) | Nee, ik denk het niet: ( 4.6%) | Nee zeker niet: ( 2.1%) | Onbekend: ( 2.1%);NA;
NAE_VU_afgelopen_12_maanden_onbetaal_vrijwilligerswerk;VU1__1;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Nee: (72.5%) | Ja: (25.2%) | Onbekend: ( 2.2%);NA;
NAE_VU_afgelopen_12_maanden_gelde_gegeven_goed_doel;VU1__2;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Ja: (58.7%) | Nee: (39.1%) | Onbekend: ( 2.2%);NA;
NAE_VU_afgelopen_12_maanden_waardevolle_spullen_uitgeleend_aan_onbekende;VU1__3;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Nee: (93.0%) | Ja: ( 4.8%) | Onbekend: ( 2.2%);NA;
NAE_VU_afgelopen_12_maanden_petitie_getekend;VU1__4;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Ja: (50.2%) | Nee: (47.5%) | Onbekend: ( 2.2%);NA;
NAE_VU_afgelopen_12_maanden_deelgenomen_vreedzame_demonstratie;VU1__5;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Nee: (82.4%) | Ja: (15.4%) | Onbekend: ( 2.2%);NA;
NAE_VU_afgelopen_12_maanden_geen_van_bovenstaande_gedaan;VU1__6;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Nee: (77.7%) | Ja: (20.1%) | Onbekend: ( 2.2%);NA;
NAE_VU_nevenactiviteiten_bestuurslidmaatschap;VU2;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Nee: (88.8%) | Ja: ( 8.9%) | Onbekend: ( 2.2%);NA;
NAE_VU_nevenactiviteiten_bestuurslidmaatschap_uur_per_maand;VU2_uur;TRUE;character;0,000000000000000;NA;NA;NA;FALSE;Doorverwijzing: (88.84%) | Onbekend: ( 2.23%) | 4: ( 1.45%) | 10: ( 1.23%) | 2: ( 1.12%) | 8: ( 0.78%) | 5: ( 0.67%) | 16: ( 0.56%) | 40: ( 0.56%) | 15: ( 0.45%) | Other: ( 2.12%);Q1 = 4  | median = 8  | Q3 =  15  | mean = 11.6  | stdev = 13.3;
NAE_VU_verbonden_vrije_universiteit;VU6a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (35.6%) | In geringe mate: (23.1%) | In zeer geringe mate: (18.1%) | In sterke mate: (15.5%) | In zeer sterke mate: ( 5.5%) | Onbekend: ( 2.2%);NA;
NAE_VU_verbonden_faculteit;VU6b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (28.8%) | In geringe mate: (25.8%) | In zeer geringe mate: (21.7%) | In sterke mate: (16.9%) | In zeer sterke mate: ( 4.7%) | Onbekend: ( 2.2%);NA;
NAE_VU_verbonden_afgeronde_studie;VU6c;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (32.5%) | In sterke mate: (31.6%) | In geringe mate: (14.7%) | In zeer sterke mate: (10.5%) | In zeer geringe mate: ( 8.5%) | Onbekend: ( 2.2%);NA;
NAE_VU_interesse_workshops_tbv_loopbaan;VU4a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (27.9%) | In enige mate: (27.5%) | In geringe mate: (18.8%) | In zeer geringe mate: (13.6%) | In zeer sterke mate: ( 9.8%) | Onbekend: ( 2.5%);NA;
NAE_VU_interesse_alumni_netwerkmogelijkheden;VU4b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (29.6%) | In geringe mate: (23.2%) | In sterke mate: (19.3%) | In zeer geringe mate: (18.0%) | In zeer sterke mate: ( 7.5%) | Onbekend: ( 2.5%);NA;
NAE_VU_interesse_postacademisch_onderwijs;VU4c;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (29.6%) | In sterke mate: (26.8%) | In geringe mate: (16.6%) | In zeer geringe mate: (12.6%) | In zeer sterke mate: (11.9%) | Onbekend: ( 2.5%);NA;
NAE_VU_interesse_EBSCO_databank_met_wetenschapsartikelen;VU4d;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (26.2%) | In sterke mate: (24.4%) | In geringe mate: (18.4%) | In zeer geringe mate: (16.5%) | In zeer sterke mate: (11.9%) | Onbekend: ( 2.5%);NA;
NAE_VU_interesse_universiteitsbibliotheek;VU4e;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (25.3%) | In enige mate: (24.6%) | In geringe mate: (18.4%) | In zeer geringe mate: (18.3%) | In zeer sterke mate: (10.9%) | Onbekend: ( 2.5%);NA;
NAE_VU_interesse_cultuuraanbod_Griffioen_theater;VU4f;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In zeer geringe mate: (34.9%) | In geringe mate: (24.7%) | In enige mate: (21.3%) | In sterke mate: (11.9%) | In zeer sterke mate: ( 4.7%) | Onbekend: ( 2.5%);NA;
NAE_VU_interesse_sportaanbod_VU_sportcentrum;VU4g;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In zeer geringe mate: (43.8%) | In geringe mate: (19.6%) | In enige mate: (16.1%) | In sterke mate: (12.2%) | In zeer sterke mate: ( 5.9%) | Onbekend: ( 2.5%);NA;
NAE_VU_lid_alumnivereniging_faculteit_of_opleiding;VU5;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Nee: (78.2%) | Ja: (19.3%) | Onbekend: ( 2.5%);NA;
NAE_Opmerking;opm;TRUE;character;84,263392857142861;NA;NA;NA;FALSE;nee: ( 0.89%) | -: ( 0.78%) | nvt: ( 0.22%) | '-deze vragenlijst duurt langer dan verwacht. ik heb daarom de open vragen veelal niet ingevuld.: ( 0.11%) | affordable housing for students is how you improve the lives of students, and progress in their studies: ( 0.11%) | als er vanuit studenten veelvoudig klachten zijn, en mensen jaren en jaren uitloop hebben. waarom word er dan niet intern gereflecteerd op wat er anders kan? dit moet toch opvallen ook buiten de studie?: ( 0.11%) | as an international student with quite limited options of carreer opportunities within the field, other than pursuing a phd, i did not feel that i received much help from the program in regards to job prospects after the masters program. i understand that the program has recently changed its name and structures, i hope that the current program could support their international students more, despite the very low admission numbers of said students.: ( 0.11%) | as i mentioned before, more dutch language courses for international students.: ( 0.11%) | as international students, we paid for much higher tuition fee but most of the time was taking the courses online unfortunately due to covid-19. i experienced strong sense of isolation and depression in the winter of 2021 when netherlands was the only country that chose to lock down. i felt there could be much more help provided by the university during that time, especially to the non eu students where they cannot go home easily. i would appreciate it if university is more aware of students’ wellbeing and mental health during their study.: ( 0.11%) | Other: (97.43%);NA;
